device_id, CreateTime, RecvTime, Data
1, , 2019-10-16 18:49:12.153000, 23516636
1, , 2019-10-16 18:49:18.220000, 23522703
1, , 2019-10-16 18:49:24.289000, 23528770
1, , 2019-10-16 18:49:31.360000, 23535838
1, , 2019-10-16 18:49:38.430000, 23542909
1, , 2019-10-16 18:49:46.289000, 23549984
1, , 2019-10-16 18:49:53.355000, 23557842
1, , 2019-10-16 18:50:00.419000, 23564910
1, , 2019-10-16 18:50:07.484000, 23571977
1, , 2019-10-16 18:50:14.550000, 23579045
1, , 2019-10-16 18:50:21.612000, 23586114
1, , 2019-10-16 18:50:28.683000, 23593181
1, , 2019-10-16 18:50:35.750000, 23600250
1, , 2019-10-16 18:50:42.815000, 23607319
1, , 2019-10-16 18:50:49.880000, 23614386
1, , 2019-10-16 18:50:56.946000, 23621454
1, , 2019-10-16 18:51:04.010000, 23628521
1, , 2019-10-16 18:51:11.075000, 23635589
1, , 2019-10-16 18:51:18.149000, 23642656
1, , 2019-10-16 18:51:25.212000, 23649731
1, , 2019-10-16 18:51:32.879000, 23656798
1, , 2019-10-16 18:51:39.951000, 23664467
1, , 2019-10-16 18:51:47.024000, 23671552
1, , 2019-10-16 18:51:54.090000, 23678619
1, , 2019-10-16 18:52:01.156000, 23685688
1, , 2019-10-16 18:52:08.238000, 23692755
1, , 2019-10-16 18:52:15.303000, 23699842
1, , 2019-10-16 18:52:22.369000, 23706909
1, , 2019-10-16 18:52:29.436000, 23713977
1, , 2019-10-16 18:52:36.498000, 23721046
1, , 2019-10-16 18:52:43.570000, 23728115
1, , 2019-10-16 18:52:50.661000, 23735183
1, , 2019-10-16 18:52:57.726000, 23742276
1, , 2019-10-16 18:53:04.792000, 23749343
1, , 2019-10-16 18:53:11.857000, 23756410
1, , 2019-10-16 18:53:18.920000, 23763477
1, , 2019-10-16 18:53:26.852000, 23770545
1, , 2019-10-16 18:53:33.051000, 23777612
1, , 2019-10-16 18:53:40.116000, 23784681
1, , 2019-10-16 18:53:47.180000, 23791749
1, , 2019-10-16 18:53:54.247000, 23798817
1, , 2019-10-16 18:54:01.317000, 23805884
1, , 2019-10-16 18:54:08.382000, 23812955
1, , 2019-10-16 18:54:16.353000, 23820022
1, , 2019-10-16 18:54:22.511000, 23827090
1, , 2019-10-16 18:54:29.579000, 23834157
1, , 2019-10-16 18:54:36.642000, 23841226
1, , 2019-10-16 18:54:43.721000, 23848294
1, , 2019-10-16 18:54:50.780000, 23855372
1, , 2019-10-16 18:54:57.852000, 23862439
1, , 2019-10-16 18:55:04.916000, 23869507
1, , 2019-10-16 18:55:12.855000, 23876574
1, , 2019-10-16 18:55:19.048000, 23883641
1, , 2019-10-16 18:55:26.114000, 23890710
1, , 2019-10-16 18:55:33.183000, 23897778
1, , 2019-10-16 18:55:40.246000, 23904848
1, , 2019-10-16 18:55:47.310000, 23911916
1, , 2019-10-16 18:55:54.377000, 23918983
1, , 2019-10-16 18:56:02.358000, 23926051
1, , 2019-10-16 18:56:08.512000, 23933118
1, , 2019-10-16 18:56:17.359000, 23940187
1, , 2019-10-16 18:56:23.453000, 23948068
1, , 2019-10-16 18:56:30.519000, 23955135
1, , 2019-10-16 18:56:37.584000, 23962204
1, , 2019-10-16 18:56:44.649000, 23969273
1, , 2019-10-16 18:56:52.387000, 23976340
1, , 2019-10-16 18:56:59.456000, 23984080
1, , 2019-10-16 18:57:06.522000, 23991150
1, , 2019-10-16 18:57:13.591000, 23998217
1, , 2019-10-16 18:57:20.667000, 24005287
1, , 2019-10-16 18:57:27.734000, 24012365
1, , 2019-10-16 18:57:34.800000, 24019435
1, , 2019-10-16 18:57:41.865000, 24026503
1, , 2019-10-16 18:57:48.930000, 24033571
1, , 2019-10-16 18:57:55.996000, 24040638
1, , 2019-10-16 18:58:03.864000, 24047705
1, , 2019-10-16 18:58:10.129000, 24054772
1, , 2019-10-16 18:58:17.863000, 24061840
1, , 2019-10-16 18:58:24.262000, 24068907
1, , 2019-10-16 18:58:31.323000, 24075975
1, , 2019-10-16 18:58:37.399000, 24082048
1, , 2019-10-16 18:58:44.465000, 24089118
1, , 2019-10-16 18:58:51.531000, 24096188
1, , 2019-10-16 18:58:58.601000, 24103257
1, , 2019-10-16 18:59:05.687000, 24110328
1, , 2019-10-16 18:59:12.753000, 24117419
1, , 2019-10-16 18:59:19.816000, 24124486
1, , 2019-10-16 18:59:25.887000, 24130555
1, , 2019-10-16 18:59:32.956000, 24137623
1, , 2019-10-16 18:59:40.022000, 24144694
1, , 2019-10-16 18:59:47.087000, 24151761
1, , 2019-10-16 18:59:54.153000, 24158829
1, , 2019-10-16 19:00:01.869000, 24165896
1, , 2019-10-16 19:00:08.287000, 24172964
1, , 2019-10-16 19:00:15.353000, 24180031
1, , 2019-10-16 19:00:23.372000, 24187099
1, , 2019-10-16 19:00:30.411000, 24194342
1, , 2019-10-16 19:00:37.487000, 24202159
1, , 2019-10-16 19:00:44.552000, 24209240
1, , 2019-10-16 19:00:51.621000, 24216308
1, , 2019-10-16 19:00:58.686000, 24223376
1, , 2019-10-16 19:01:05.750000, 24230443
1, , 2019-10-16 19:01:12.814000, 24237511
1, , 2019-10-16 19:01:19.887000, 24244578
1, , 2019-10-16 19:01:26.949000, 24251648
1, , 2019-10-16 19:01:34.017000, 24258715
1, , 2019-10-16 19:01:41.081000, 24265784
1, , 2019-10-16 19:01:48.149000, 24272851
1, , 2019-10-16 19:01:55.212000, 24279920
1, , 2019-10-16 19:02:02.278000, 24286988
1, , 2019-10-16 19:02:09.337000, 24294056
1, , 2019-10-16 19:02:16.405000, 24301125
1, , 2019-10-16 19:02:23.486000, 24308192
1, , 2019-10-16 19:02:30.553000, 24315270
1, , 2019-10-16 19:02:37.622000, 24322342
1, , 2019-10-16 19:02:45.376000, 24329412
1, , 2019-10-16 19:02:51.754000, 24336479
1, , 2019-10-16 19:02:58.815000, 24343547
1, , 2019-10-16 19:03:05.880000, 24350614
1, , 2019-10-16 19:03:12.944000, 24357681
1, , 2019-10-16 19:03:20.011000, 24364748
1, , 2019-10-16 19:03:27.076000, 24371816
1, , 2019-10-16 19:03:34.144000, 24378883
1, , 2019-10-16 19:03:41.211000, 24385954
1, , 2019-10-16 19:03:48.272000, 24393023
1, , 2019-10-16 19:03:55.880000, 24400090
1, , 2019-10-16 19:04:02.407000, 24407159
1, , 2019-10-16 19:04:09.486000, 24414226
1, , 2019-10-16 19:04:16.551000, 24421307
1, , 2019-10-16 19:04:23.617000, 24428375
1, , 2019-10-16 19:04:30.686000, 24435442
1, , 2019-10-16 19:04:37.752000, 24442514
1, , 2019-10-16 19:04:44.818000, 24449582
1, , 2019-10-16 19:04:51.882000, 24456650
1, , 2019-10-16 19:04:59.932000, 24463717
1, , 2019-10-16 19:05:06.997000, 24471770
1, , 2019-10-16 19:05:14.064000, 24478837
1, , 2019-10-16 19:05:21.146000, 24485904
1, , 2019-10-16 19:05:28.223000, 24493002
1, , 2019-10-16 19:05:36.298000, 24501070
1, , 2019-10-16 19:05:43.366000, 24508153
1, , 2019-10-16 19:05:50.430000, 24515221
1, , 2019-10-16 19:05:57.495000, 24522290
1, , 2019-10-16 19:06:04.560000, 24529357
1, , 2019-10-16 19:06:11.627000, 24536424
1, , 2019-10-16 19:06:19.420000, 24543494
1, , 2019-10-16 19:06:26.494000, 24551291
1, , 2019-10-16 19:06:33.562000, 24558366
1, , 2019-10-16 19:06:40.626000, 24565435
1, , 2019-10-16 19:06:47.696000, 24572504
1, , 2019-10-16 19:06:54.760000, 24579572
1, , 2019-10-16 19:07:01.821000, 24586639
1, , 2019-10-16 19:07:08.892000, 24593707
1, , 2019-10-16 19:07:15.956000, 24600776
1, , 2019-10-16 19:07:22.023000, 24606846
1, , 2019-10-16 19:07:29.121000, 24613913
1, , 2019-10-16 19:07:36.226000, 24621012
1, , 2019-10-16 19:07:43.291000, 24628122
1, , 2019-10-16 19:07:50.355000, 24635189
1, , 2019-10-16 19:07:57.423000, 24642258
1, , 2019-10-16 19:08:04.487000, 24649325
1, , 2019-10-16 19:08:11.551000, 24656392
1, , 2019-10-16 19:08:18.614000, 24663459
1, , 2019-10-16 19:08:25.679000, 24670528
1, , 2019-10-16 19:08:32.745000, 24677595
1, , 2019-10-16 19:08:39.835000, 24684664
1, , 2019-10-16 19:08:47.904000, 24691757
1, , 2019-10-16 19:08:54.967000, 24699826
1, , 2019-10-16 19:09:02.035000, 24706895
1, , 2019-10-16 19:09:09.125000, 24713965
1, , 2019-10-16 19:09:16.193000, 24721064
